page_rank_decimal,shortining_service,favicon,request_url,url_of_anchor,links_in_tags,iframe,web_traffic,page_rank,google_index,links_pointing_to_page,sim_lev,sim_fuzz,num_of_subdomains,len_sub,len_of_subdomains,result
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6666666666666666,25,1,-1,36,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6,29,0,1,0,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6,40,1,0,8,-1
0.0,1,-1,1,0,1,1,0,-1,-1,0,0.5,53,1,-1,20,-1
2.81,1,1,1,1,1,1,0,1,1,0,0.6666666666666666,36,0,1,0,1
3.93,1,1,1,1,1,1,0,1,-1,0,0.4,40,1,1,3,1
0.0,1,-1,0,1,0,1,-1,-1,-1,-1,0.25,47,1,-1,22,-1
3.43,1,1,1,1,1,-1,0,1,1,1,0.5,47,1,1,3,1
0.0,1,1,1,1,1,1,0,-1,-1,-1,0.5714285714285714,53,0,1,0,-1
1.87,1,1,1,1,1,1,0,1,-1,1,0.5714285714285714,38,0,1,0,1
3.38,1,1,1,1,1,1,0,1,1,-1,0.6666666666666666,67,1,1,3,1
2.07,1,1,1,1,1,1,0,1,-1,-1,0.75,29,0,1,0,-1
0.0,1,1,1,-1,1,1,-1,-1,1,1,0.5,44,0,1,0,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6666666666666666,25,1,-1,36,-1
0.0,1,1,0,0,0,1,-1,-1,-1,0,0.6,46,1,0,10,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,36,1,1,4,-1
0.0,1,1,0,-1,0,1,-1,-1,-1,0,0.6,46,1,0,10,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6666666666666666,25,1,-1,36,-1
0.0,1,1,1,-1,1,1,-1,-1,-1,0,0.3333333333333333,56,1,1,5,-1
2.84,1,1,1,1,1,1,0,1,1,0,0.6,45,0,1,0,1
3.17,1,1,1,1,1,-1,0,1,1,1,0.5,38,1,1,3,1
0.0,1,1,1,1,0,1,-1,-1,-1,-1,0.6,36,1,-1,16,-1
1.76,1,1,1,1,1,1,0,1,-1,-1,0.6,55,0,1,0,-1
2.74,1,1,-1,1,0,-1,0,1,-1,1,0.5,44,1,0,10,1
3.59,1,1,0,0,0,1,0,1,1,0,0.6666666666666666,38,1,1,3,1
5.04,1,-1,0,1,0,1,1,1,-1,-1,0.8,22,0,1,0,1
1.39,1,1,1,1,1,1,0,1,-1,-1,0.5,50,1,1,3,1
1.43,1,1,1,1,0,-1,0,1,1,1,0.5,38,0,1,0,1
3.12,1,1,1,1,1,-1,0,1,1,1,0.4,53,1,1,3,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
0.0,1,1,0,1,0,1,-1,-1,1,0,0.625,40,0,1,0,-1
0.0,1,1,1,-1,1,-1,-1,-1,-1,1,0.5,40,0,1,0,-1
0.0,1,-1,-1,1,-1,-1,0,-1,-1,1,0.5,50,1,1,2,1
2.78,1,1,1,1,1,-1,0,1,-1,1,0.4,53,1,-1,40,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,15,-1
1.83,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,14,-1
2.78,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,13,-1
1.34,1,1,1,1,0,-1,0,1,1,0,0.46153846153846156,57,0,1,0,1
4.67,1,1,0,1,0,-1,0,1,1,1,0.5,62,0,1,0,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,13,-1
2.74,1,1,0,1,0,-1,0,1,1,-1,0.6,38,1,1,3,1
1.12,1,1,0,1,0,-1,0,1,1,1,0.5714285714285714,38,1,1,3,1
2.12,1,1,1,1,0,1,0,1,-1,0,0.5714285714285714,36,1,1,3,1
0.74,1,1,0,1,0,-1,0,1,-1,-1,0.6666666666666666,43,0,1,0,1
1.8,1,-1,-1,1,-1,-1,0,1,1,1,0.5,40,1,1,3,1
4.24,1,1,0,1,0,-1,0,1,1,1,0.5,47,0,1,0,1
3.06,1,1,1,1,1,1,0,1,-1,0,0.5714285714285714,50,2,0,10,1
0.0,1,1,-1,1,0,-1,0,-1,-1,-1,0.6,36,1,1,3,1
1.77,1,1,1,1,1,1,0,1,-1,0,0.5,53,1,-1,17,-1
1.49,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,12,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.4,53,1,-1,17,-1
4.36,1,1,-1,1,0,-1,0,1,1,-1,0.6666666666666666,35,0,1,0,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,14,-1
2.77,1,1,1,1,1,1,0,1,1,1,0.5,43,1,1,3,1
3.84,1,1,0,1,0,-1,0,1,1,1,0.6,42,1,1,3,1
1.65,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,13,-1
0.0,1,-1,0,-1,0,1,-1,-1,-1,1,0.5,47,1,-1,16,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.0,41,1,-1,22,-1
8.64,-1,-1,-1,-1,-1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
2.71,1,1,1,1,1,1,0,1,1,-1,0.4,48,1,0,8,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,12,-1
0.0,1,-1,-1,1,-1,1,0,-1,1,0,0.5,53,1,1,3,1
2.73,1,1,1,-1,0,-1,0,1,-1,1,0.42857142857142855,56,0,1,0,1
4.66,1,1,-1,1,-1,1,0,1,-1,-1,0.8333333333333334,22,0,1,0,-1
2.7,1,1,1,1,1,1,0,1,1,1,0.625,44,0,1,0,1
3.49,1,1,1,1,1,-1,0,1,1,1,0.6,46,1,1,5,1
0.67,1,1,1,1,1,1,0,1,-1,1,0.625,53,0,1,0,1
3.21,1,1,0,1,0,-1,0,1,1,1,0.5,43,1,1,3,1
0.69,1,1,1,1,1,-1,0,1,1,1,0.5,61,0,1,0,1
0.0,1,1,-1,1,-1,1,-1,-1,-1,1,0.5714285714285714,50,2,-1,64,-1
1.91,1,1,0,0,0,-1,0,1,1,1,0.5555555555555556,56,0,1,0,1
2.73,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,-1,16,-1
8.64,-1,-1,-1,-1,-1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
2.76,1,1,1,1,1,1,0,1,-1,1,0.6,44,2,0,12,1
2.79,1,1,0,1,0,-1,0,1,1,1,0.5,43,0,1,0,1
2.14,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,13,-1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,0,9,-1
0.0,1,1,0,1,1,1,-1,-1,-1,-1,0.6666666666666666,46,1,0,11,-1
0.0,1,1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,14,-1
8.81,1,-1,0,0,0,-1,1,1,-1,0,1.0,0,1,1,4,-1
1.91,1,1,1,1,0,1,0,1,1,1,0.6,42,0,1,0,1
0.61,1,-1,-1,1,0,-1,0,1,-1,0,0.5,38,0,1,0,1
2.14,1,-1,1,1,1,1,0,1,-1,0,0.4,53,1,0,13,-1
4.35,1,1,1,1,1,1,0,1,1,-1,0.6,46,1,1,2,1
2.77,1,1,1,1,0,-1,0,1,1,-1,0.5,55,1,1,3,1
0.0,1,1,1,1,1,-1,-1,-1,-1,-1,0.7142857142857143,31,0,1,0,-1
4.2,1,1,1,1,1,-1,0,1,1,1,0.6,42,1,1,3,1
2.6,1,1,0,1,0,-1,0,1,-1,1,0.625,33,1,1,3,1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.5,50,1,0,11,-1
6.79,1,1,-1,1,0,-1,1,1,1,1,0.8,50,1,1,3,1
2.95,1,1,1,1,1,1,0,1,-1,1,0.5,40,0,1,0,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.4,57,1,0,13,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,-1,18,-1
0.0,1,-1,-1,0,-1,1,-1,-1,1,0,0.6666666666666666,55,1,1,7,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,46,1,-1,27,-1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
0.0,1,1,1,-1,1,1,-1,-1,-1,0,0.5,36,0,1,0,-1
3.07,1,1,-1,1,0,-1,0,1,-1,1,0.75,36,1,1,3,1
3.95,1,1,0,1,0,1,0,1,1,1,0.6666666666666666,36,1,1,4,1
7.92,-1,-1,-1,1,0,1,1,1,-1,-1,0.6666666666666666,43,0,1,0,-1
5.56,1,1,-1,1,-1,1,1,1,1,-1,0.7142857142857143,36,0,1,0,-1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,10,-1
4.92,1,1,0,1,0,1,0,1,1,1,0.25,60,2,1,7,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,0,0.25,62,1,1,7,-1
3.52,1,1,1,1,1,1,0,1,1,1,0.4,47,1,0,8,1
4.49,1,1,0,1,0,-1,0,1,1,-1,0.7142857142857143,43,1,1,3,1
3.41,1,1,0,1,0,1,0,1,1,0,0.5,55,1,1,5,1
2.14,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,11,-1
2.39,1,1,1,0,1,1,0,1,-1,0,0.5,53,1,0,14,-1
4.1,1,1,1,0,1,-1,0,1,1,1,0.5714285714285714,40,1,0,8,1
2.73,1,-1,1,0,1,1,0,1,-1,0,0.4,53,1,-1,16,-1
0.0,1,1,1,1,1,1,-1,-1,-1,0,0.4,53,1,0,14,-1
3.77,1,1,1,0,0,-1,0,1,1,1,0.6666666666666666,40,0,1,0,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,11,-1
4.29,1,-1,-1,0,-1,-1,0,1,1,1,0.3333333333333333,50,1,1,3,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6666666666666666,40,0,1,0,-1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
0.0,1,1,1,1,1,-1,0,-1,-1,0,0.5,40,1,1,4,1
0.0,1,1,-1,1,-1,-1,0,-1,-1,1,0.5,40,1,1,7,1
3.81,1,1,0,1,0,-1,0,1,1,1,0.0,50,1,1,3,1
3.12,1,1,1,1,1,1,0,1,1,1,0.75,50,1,1,5,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,11,-1
2.41,1,-1,-1,1,-1,-1,0,1,-1,1,0.0,80,2,-1,27,1
0.0,1,-1,1,1,1,1,-1,-1,-1,-1,0.16666666666666666,46,1,-1,19,-1
4.34,1,1,1,1,1,1,0,1,1,1,0.75,40,1,1,3,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.8333333333333334,27,0,1,0,-1
1.55,1,1,1,1,0,-1,0,1,1,1,0.5714285714285714,50,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.0,51,1,-1,26,-1
3.0,1,1,1,-1,1,1,0,1,1,0,0.5714285714285714,47,0,1,0,1
2.75,1,1,0,1,0,-1,0,1,1,1,0.6,37,0,1,0,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,12,-1
4.3,1,1,-1,1,0,-1,0,1,1,1,0.5,55,1,1,6,1
3.51,1,1,0,-1,0,1,0,1,-1,1,0.5714285714285714,47,2,1,4,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
2.6,1,1,0,1,0,-1,0,1,-1,1,0.625,33,1,1,3,1
0.0,1,-1,-1,1,-1,1,0,-1,-1,1,0.5,40,1,1,3,1
1.56,1,-1,-1,-1,-1,-1,0,1,-1,1,0.5,40,1,1,3,1
2.04,1,1,1,1,0,1,0,1,1,-1,0.625,42,1,1,3,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,0,12,-1
1.91,1,1,1,1,1,1,0,1,1,1,0.5,50,1,1,3,1
1.53,1,1,1,1,1,1,0,1,-1,-1,1.0,0,0,1,0,-1
0.0,1,-1,0,1,0,1,-1,-1,-1,-1,0.25,47,1,0,14,-1
8.81,1,-1,-1,0,-1,1,1,1,-1,0,1.0,0,1,1,4,-1
2.95,1,1,0,1,0,1,0,1,-1,1,0.5,47,1,1,3,1
4.98,1,1,1,1,1,1,0,1,1,0,0.5,50,0,1,0,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,-1,23,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,12,-1
4.61,1,1,0,1,1,1,0,1,1,1,0.625,48,0,1,0,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
0.0,1,1,1,1,1,-1,-1,-1,-1,-1,0.5714285714285714,50,0,1,0,-1
0.0,1,1,-1,1,1,1,-1,-1,-1,-1,0.5714285714285714,46,1,0,13,-1
2.19,1,1,-1,1,0,-1,0,1,-1,1,0.75,33,0,1,0,1
4.6,1,1,-1,1,1,1,0,1,-1,0,0.7142857142857143,40,1,1,3,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,-1,16,-1
1.68,1,1,0,1,0,-1,0,1,-1,1,0.6,40,0,1,0,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,-1,16,-1
1.76,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,14,-1
0.0,1,1,1,1,1,1,0,-1,1,1,0.5714285714285714,43,2,-1,17,1
0.53,1,1,1,1,1,1,0,1,1,0,0.5,45,0,1,0,1
4.66,1,1,-1,1,-1,1,0,1,-1,-1,0.8333333333333334,22,0,1,0,-1
0.0,1,1,-1,1,0,1,-1,-1,-1,-1,0.5,46,1,0,14,-1
1.96,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,14,-1
1.99,1,1,0,1,0,-1,0,1,1,1,0.6666666666666666,36,0,1,0,1
4.7,1,1,1,1,0,1,0,1,1,1,0.6,42,1,1,3,1
0.0,1,-1,1,1,1,1,0,-1,-1,1,0.6666666666666666,43,1,1,7,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,-1,16,-1
1.4,1,1,-1,1,0,-1,0,1,1,1,0.5714285714285714,41,0,1,0,1
4.52,1,1,0,0,0,1,0,1,1,1,0.5,44,1,1,5,1
2.17,1,1,1,1,0,-1,0,1,1,1,0.75,50,1,1,3,1
1.9,1,1,0,1,0,-1,0,1,1,1,0.625,50,0,1,0,1
2.53,1,1,-1,-1,-1,-1,0,1,1,1,0.6666666666666666,42,2,0,14,1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.5,50,3,-1,24,-1
0.66,1,1,1,1,1,1,0,1,-1,0,0.75,31,1,1,3,1
0.0,1,1,1,0,1,1,0,-1,-1,1,0.4,46,1,1,5,1
5.62,1,-1,-1,1,-1,-1,1,1,-1,-1,0.6666666666666666,40,0,1,0,-1
2.78,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,-1,17,-1
4.36,1,1,1,1,1,1,0,1,1,1,0.6666666666666666,43,1,1,3,1
5.14,1,1,1,-1,0,1,1,1,1,1,0.7142857142857143,36,0,1,0,-1
7.92,-1,1,-1,1,0,-1,1,1,-1,0,0.6666666666666666,43,0,1,0,-1
1.49,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,12,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,11,-1
3.2,1,1,0,1,0,-1,0,1,-1,1,0.4,41,0,1,0,1
3.28,1,1,-1,1,-1,-1,0,1,1,-1,0.5714285714285714,44,1,0,12,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
0.0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0.6666666666666666,46,1,0,10,-1
8.64,-1,-1,-1,-1,-1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
2.69,1,1,0,1,0,-1,0,1,-1,0,0.5,50,1,1,4,1
3.66,1,1,1,1,1,1,0,1,-1,1,0.6,38,2,1,6,1
2.7,1,1,1,1,1,-1,0,1,-1,1,0.5,50,1,1,3,1
0.0,1,-1,0,1,0,1,-1,-1,-1,-1,0.25,47,1,0,10,-1
2.88,1,1,0,1,0,-1,0,1,1,1,0.5,38,0,1,0,1
0.0,1,1,1,1,1,1,0,-1,-1,-1,0.7142857142857143,40,0,1,0,-1
0.0,1,1,1,1,0,1,-1,-1,-1,-1,0.5,50,1,0,8,-1
3.75,1,1,0,1,0,-1,0,1,1,1,0.5,40,1,1,3,1
1.82,1,1,0,1,0,-1,0,1,-1,1,0.5,40,1,1,2,1
2.58,1,-1,-1,1,-1,-1,0,1,1,1,0.6,43,1,1,3,1
4.6,1,1,1,1,0,-1,0,1,-1,1,0.5714285714285714,40,0,1,0,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,0,0.25,60,1,-1,26,-1
1.49,1,-1,1,1,1,1,0,1,1,0,0.5,53,1,0,12,-1
1.44,1,-1,1,1,1,1,0,1,-1,0,0.4,53,1,0,10,-1
1.87,1,1,0,1,0,-1,0,1,1,1,0.42857142857142855,46,0,1,0,1
0.73,1,1,0,1,0,1,0,1,-1,1,0.4,42,0,1,0,1
1.98,1,1,1,1,1,1,0,1,-1,-1,0.42857142857142855,50,0,1,0,-1
3.09,1,-1,-1,-1,-1,-1,0,1,1,1,0.5,36,1,1,3,1
1.51,1,1,1,1,1,1,0,1,-1,-1,0.5,46,0,1,0,-1
3.08,1,-1,-1,1,-1,1,0,1,1,1,0.4,38,1,1,3,1
0.0,1,1,0,0,0,-1,-1,-1,-1,1,0.5,40,1,-1,17,-1
8.64,-1,1,1,-1,1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
0.0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0.6,40,1,-1,22,-1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,10,-1
3.12,1,1,0,1,0,-1,0,1,1,1,0.7142857142857143,36,1,0,10,1
0.0,1,1,0,1,0,-1,0,-1,1,0,0.6,40,1,1,5,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
0.0,1,1,-1,-1,-1,1,-1,-1,-1,1,0.5,46,1,0,14,-1
2.8,1,1,1,1,0,-1,0,1,1,1,0.5714285714285714,44,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,38,1,1,4,-1
3.14,1,1,0,1,0,-1,0,1,1,1,0.6,35,0,1,0,1
4.78,1,1,0,0,0,-1,0,1,-1,1,0.5714285714285714,57,1,1,1,-1
1.94,1,1,1,1,1,1,0,1,-1,1,0.25,44,1,1,5,1
7.13,1,1,0,1,0,-1,1,1,-1,0,0.75,36,0,1,0,1
1.0,1,1,1,1,1,1,0,1,1,-1,0.6666666666666666,38,0,1,0,1
0.0,1,-1,-1,-1,-1,1,-1,-1,-1,0,0.5,47,1,-1,22,-1
1.35,1,1,1,1,1,1,0,1,1,1,0.5,48,0,1,0,1
0.0,1,-1,1,0,1,1,-1,-1,1,0,0.5,53,1,-1,17,-1
0.0,1,1,1,1,0,1,-1,-1,-1,-1,0.8333333333333334,22,0,1,0,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,-1,16,-1
0.0,1,1,1,-1,1,1,-1,-1,-1,1,0.0,44,1,-1,25,-1
2.92,1,1,1,1,1,1,0,1,1,0,0.5,40,1,1,3,1
0.0,1,1,1,1,0,-1,0,-1,-1,1,0.6666666666666666,46,0,1,0,1
2.96,1,1,-1,1,0,-1,0,1,-1,1,0.5,46,1,0,14,-1
4.66,1,1,-1,1,-1,1,0,1,-1,-1,0.8333333333333334,22,0,1,0,-1
1.85,1,1,1,1,1,1,0,1,-1,-1,0.6,46,0,1,0,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.75,25,1,-1,36,-1
4.87,1,-1,-1,1,-1,-1,0,1,-1,-1,0.42857142857142855,57,1,1,2,1
5.62,1,1,0,1,0,-1,1,1,1,1,0.7142857142857143,40,1,1,4,1
0.0,1,1,1,1,1,1,0,-1,-1,-1,0.75,31,0,1,0,-1
2.13,1,-1,0,0,0,1,0,1,-1,1,0.5714285714285714,46,1,1,7,1
4.84,1,1,0,1,0,-1,0,1,-1,-1,0.8,31,1,1,3,1
2.67,1,-1,-1,0,-1,1,0,1,-1,1,0.5,60,1,1,4,1
0.0,1,1,1,1,1,1,-1,-1,-1,0,0.6,46,1,0,10,-1
3.64,1,1,0,1,0,-1,0,1,-1,1,0.5,50,1,1,3,1
4.44,1,1,0,1,0,-1,0,1,1,1,0.5,50,0,1,0,1
4.08,1,1,0,1,0,-1,0,1,1,1,0.5,55,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,40,1,1,4,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,36,1,1,4,-1
0.0,1,1,1,1,0,1,0,-1,1,1,0.5,50,0,1,0,1
0.0,1,1,0,1,0,1,-1,-1,1,-1,0.0,67,1,0,12,-1
0.0,1,1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,15,-1
2.82,1,1,-1,1,0,-1,0,1,-1,1,0.6,42,1,1,3,1
5.24,1,1,1,1,0,1,1,1,1,1,0.5714285714285714,42,0,1,0,1
2.9,1,1,0,1,0,-1,0,1,1,1,0.42857142857142855,30,1,1,3,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,-1,38,-1
0.0,1,-1,-1,1,-1,-1,0,-1,-1,1,0.625,46,1,1,7,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,-1,16,-1
1.39,1,1,1,0,1,1,0,1,1,1,0.6,43,0,1,0,1
3.95,1,1,1,1,1,1,0,1,-1,-1,0.5,59,2,0,15,1
4.81,1,1,0,1,0,-1,0,1,1,-1,0.5,36,1,1,3,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,-1,17,-1
3.65,1,1,0,1,0,-1,0,1,1,1,0.6,30,1,1,3,1
2.38,1,1,1,0,1,-1,0,1,-1,1,0.42857142857142855,47,0,1,0,1
4.78,1,1,-1,1,0,1,0,1,-1,-1,0.5714285714285714,57,1,1,1,-1
0.0,1,-1,-1,1,-1,1,0,-1,1,1,0.6,40,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,40,1,1,4,-1
4.41,1,1,-1,1,0,-1,0,1,1,1,0.6,38,0,1,0,1
0.29,1,1,1,1,1,1,0,1,-1,-1,1.0,0,0,1,0,-1
1.99,1,1,1,1,1,1,0,1,-1,0,0.5,53,1,-1,16,-1
4.46,1,-1,-1,1,-1,-1,0,1,1,1,0.5714285714285714,50,1,1,7,1
0.0,1,1,1,1,0,1,0,-1,-1,1,0.6666666666666666,38,0,1,0,1
0.0,1,1,0,1,0,-1,0,-1,-1,1,0.6,45,1,1,3,1
2.5,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,13,-1
4.98,1,1,-1,1,-1,-1,0,1,1,1,0.5714285714285714,35,1,1,3,1
1.91,1,1,1,0,1,1,0,1,-1,0,0.5,53,1,0,12,-1
2.19,1,1,1,1,1,-1,0,1,1,1,0.6666666666666666,42,0,1,0,1
5.27,1,1,1,1,1,-1,1,1,-1,1,0.6666666666666666,43,0,1,0,-1
2.92,1,1,1,1,1,1,0,1,-1,1,0.7142857142857143,40,2,0,9,1
4.94,1,-1,0,0,-1,-1,0,1,1,1,0.5714285714285714,33,1,1,3,1
4.7,1,1,-1,1,-1,-1,0,1,-1,1,0.5,43,1,1,3,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5714285714285714,46,1,0,15,-1
3.34,1,1,0,1,0,-1,0,1,1,1,0.6666666666666666,36,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,1,0.5,53,1,-1,17,-1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,-1,19,-1
0.0,1,-1,0,1,0,1,-1,-1,-1,-1,0.25,47,1,0,9,-1
0.0,1,-1,-1,1,0,1,-1,-1,-1,-1,0.5,25,1,-1,36,-1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.0,36,1,-1,39,-1
2.73,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,15,-1
1.68,1,1,0,1,0,-1,0,1,1,1,0.5,43,1,0,13,1
2.48,1,1,1,1,1,1,0,1,-1,-1,0.6666666666666666,47,0,1,0,-1
0.73,1,1,1,1,1,-1,0,1,1,1,0.625,53,0,1,0,1
2.97,1,1,0,1,0,1,0,1,-1,-1,0.5,38,1,1,3,1
7.72,1,-1,-1,1,-1,-1,1,1,-1,-1,1.0,0,1,1,3,-1
5.56,1,1,-1,1,0,1,1,1,-1,-1,0.7142857142857143,36,0,1,0,-1
1.65,1,1,-1,1,-1,-1,0,1,1,1,0.5714285714285714,34,1,1,3,1
4.16,1,-1,-1,0,0,-1,0,1,1,1,0.5,47,1,1,3,1
0.0,1,-1,0,0,0,1,-1,-1,-1,1,0.25,47,1,0,10,-1
3.65,1,1,0,1,0,-1,0,1,-1,1,0.5,38,0,1,0,1
0.0,1,-1,-1,0,0,-1,-1,-1,-1,1,0.6,46,1,0,10,-1
1.72,1,-1,-1,1,-1,1,0,1,1,1,0.6,33,1,1,3,1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.6,46,1,-1,18,-1
0.0,1,1,-1,0,0,-1,0,-1,-1,1,0.6,42,0,1,0,1
1.87,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,11,-1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,13,-1
2.76,1,1,1,1,1,1,0,1,-1,-1,0.5,48,1,1,7,1
3.47,1,1,1,1,1,-1,0,1,-1,1,0.5,42,1,1,3,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,0,13,-1
1.51,1,1,1,1,1,1,0,1,-1,-1,0.5,43,0,1,0,-1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.75,36,1,1,6,-1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
0.0,1,1,1,1,1,1,-1,-1,-1,1,0.5,53,1,-1,17,-1
2.5,1,-1,1,0,1,1,0,1,1,0,0.5,53,1,0,10,-1
4.9,1,1,0,1,0,1,0,1,-1,1,0.5555555555555556,42,0,1,0,1
1.69,1,1,0,0,1,1,0,1,1,1,0.4,43,1,0,9,1
4.29,1,1,-1,1,0,-1,0,1,1,1,0.5,33,0,1,0,1
4.1,1,1,0,0,0,1,0,1,-1,1,0.625,59,2,1,4,1
3.9,1,-1,-1,1,-1,-1,0,1,-1,1,0.5,42,0,1,0,1
0.26,1,1,1,1,1,-1,0,1,-1,1,0.6,44,1,1,3,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,13,-1
3.22,1,1,1,1,0,-1,0,1,1,1,0.6,38,1,1,3,1
5.12,1,-1,-1,1,-1,-1,1,1,1,1,0.6666666666666666,53,0,1,0,1
1.83,1,-1,-1,1,0,-1,0,1,-1,1,0.75,50,1,1,3,1
2.6,1,1,1,1,1,1,0,1,1,1,0.4,42,1,1,3,1
0.0,1,-1,0,-1,0,1,-1,-1,-1,1,0.25,47,1,0,14,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,15,-1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.5,46,1,0,9,-1
2.84,1,1,1,1,1,1,0,1,1,1,0.5,53,1,1,3,1
1.48,1,1,1,-1,1,1,0,1,1,1,0.6666666666666666,40,0,1,0,1
