page_rank_decimal,url_length,double_slash_redirecting,prefix_suffix,favicon,request_url,url_of_anchor,links_in_tags,sfh,submitting_to_email,abnormal_url,redirect,popupwindow,iframe,web_traffic,page_rank,google_index,links_pointing_to_page,has_numbers,lev,sim_lev,fuzzy,sim_fuzz,num_of_subdomains,len_sub,len_of_subdomains,result
0.0,0,1,1,1,0,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.5,0,44,3,-1,21,-1
0.0,-1,1,1,1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,1,0,0.4,0,42,1,0,14,-1
3.69,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.75,1,0,0,1,0,1
0.0,0,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,0.0,0,26,1,-1,46,-1
5.02,0,1,1,1,0,1,0,1,1,1,1,1,-1,1,1,1,0,0,0,0.5,0,20,1,1,3,1
0.0,1,1,-1,1,-1,-1,0,1,1,-1,1,1,1,-1,-1,-1,0,1,-1,0.0,0,48,1,-1,22,-1
0.85,0,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.4,0,20,1,1,3,1
4.37,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0.5714285714285714,0,20,1,1,3,1
1.8,1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0,1,-1,1,1,0,0.7142857142857143,0,20,1,1,3,1
8.81,-1,1,1,-1,0,-1,0,1,1,1,1,1,-1,1,1,-1,0,1,1,1.0,1,0,1,1,4,-1
3.02,1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,-1,1,1,0,0.5714285714285714,0,40,1,1,1,1
3.1,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,-1,-1,1,0,0.5,0,20,1,1,3,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,0,1,0,0.25,0,60,1,-1,26,-1
4.69,0,1,1,1,0,1,0,-1,-1,1,1,1,-1,0,1,1,1,1,0,0.6,0,20,1,1,3,1
3.58,0,1,1,1,0,1,0,1,-1,1,1,1,-1,0,1,1,1,1,0,0.6,1,0,0,1,0,1
5.62,0,1,1,1,-1,1,0,0,1,1,1,1,-1,1,1,1,1,1,0,0.5,0,62,1,1,3,1
2.83,-1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0,1,-1,1,1,0,0.5,0,20,1,1,3,1
0.0,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,-1,16,-1
3.0,1,1,-1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,0,0,0.625,1,0,0,1,0,1
2.7,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,0,1,-1,1,1,0,0.5,0,20,1,1,3,1
4.1,0,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
0.0,-1,1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,0,0,0.6666666666666666,0,23,1,-1,36,-1
1.16,1,1,-1,1,0,1,0,1,1,1,1,1,-1,0,1,-1,0,1,0,0.5,1,0,0,1,0,1
2.16,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.4,0,53,1,-1,19,-1
2.68,-1,1,1,1,1,1,1,1,-1,-1,1,1,-1,0,1,1,1,1,0,0.5714285714285714,1,0,0,1,0,1
3.16,-1,1,1,1,0,1,0,-1,1,1,1,1,1,0,1,1,1,1,0,0.5714285714285714,0,36,1,0,15,1
0.0,1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,0,0.5,0,30,1,-1,21,-1
5.08,-1,1,1,-1,-1,0,-1,-1,1,1,1,1,-1,1,1,-1,0,1,0,0.6666666666666666,1,0,0,1,0,1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,14,-1
0.0,1,1,-1,1,0,1,0,-1,1,-1,1,1,1,-1,-1,-1,-1,1,0,0.5555555555555556,0,36,1,-1,19,-1
6.02,1,1,1,1,-1,1,0,1,1,1,1,1,-1,1,1,1,1,1,0,0.6,0,57,1,1,3,1
0.0,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.2,0,53,1,-1,17,-1
1.55,1,1,-1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0.5,0,53,1,0,12,-1
2.14,1,1,1,1,0,1,0,-1,1,1,1,1,-1,0,1,-1,1,1,0,0.6,0,20,1,1,3,1
1.52,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0.4,1,0,0,1,0,1
2.86,0,1,-1,1,0,1,0,0,-1,-1,1,1,-1,0,1,1,1,1,0,0.6666666666666666,0,20,1,1,3,1
8.81,-1,1,1,-1,0,-1,0,1,1,1,1,1,-1,1,1,-1,0,1,1,1.0,1,0,1,1,4,-1
2.5,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0.5,0,53,1,0,15,-1
3.35,0,1,1,1,1,1,0,-1,1,1,1,1,-1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
2.67,0,1,-1,-1,-1,1,-1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.4285714285714285,0,20,1,1,3,1
3.1,-1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,-1,1,1,0,0.6,1,0,0,1,0,1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.8,1,0,0,1,0,-1
3.14,-1,1,1,1,1,1,0,-1,-1,1,1,1,1,0,1,1,1,1,0,0.6,0,20,1,1,3,1
5.56,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,0,0.7142857142857143,1,0,0,1,0,-1
2.83,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,-1,1,0,0,0.7142857142857143,0,20,1,1,3,1
2.77,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,-1,1,0,0.6,0,20,1,1,3,1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.75,1,0,0,1,0,-1
0.0,1,1,1,1,0,0,1,1,1,-1,1,1,1,0,-1,-1,1,1,0,0.4285714285714285,-1,71,1,-1,16,1
3.18,0,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,-1,-1,1,0,0.5714285714285714,1,0,0,1,0,1
2.54,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,0,0.6666666666666666,0,55,1,1,3,1
7.92,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,1,1,0,0.6666666666666666,1,0,0,1,0,-1
2.45,-1,1,1,1,1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5714285714285714,1,0,0,1,0,1
2.73,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,13,-1
0.0,1,1,1,1,1,1,0,1,1,-1,1,1,1,-1,-1,1,-1,1,0,0.5714285714285714,0,44,1,0,9,-1
1.77,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,17,-1
3.75,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
4.98,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.6,0,43,1,0,8,1
0.0,0,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,-1,38,-1
2.95,1,1,-1,1,0,1,0,1,1,1,1,1,-1,0,1,1,0,1,0,0.6,0,20,1,1,3,1
4.34,-1,1,1,-1,0,1,0,-1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
2.5,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,18,-1
0.0,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,0,0.5,0,36,1,-1,19,-1
3.36,1,1,1,1,1,1,0,1,-1,1,1,1,1,0,1,-1,1,1,0,0.5714285714285714,1,0,0,1,0,1
0.0,1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,-1,-1,-1,0,0,0,0.25,0,60,1,-1,21,-1
3.69,1,1,1,1,-1,0,0,-1,1,-1,1,1,-1,0,1,1,0,1,0,0.5714285714285714,0,20,1,1,3,1
3.54,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,0,55,1,1,6,1
4.86,1,1,1,1,1,1,0,-1,1,1,1,1,-1,0,1,1,1,1,0,0.5,0,56,1,1,3,1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.8333333333333334,1,0,0,1,0,-1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,12,-1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,0.5,1,0,0,1,0,-1
0.0,1,1,-1,-1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.25,0,24,1,0,10,-1
2.35,0,1,-1,1,1,1,1,-1,1,1,1,1,1,0,1,1,-1,1,0,0.6,0,20,1,1,3,1
5.62,-1,1,1,-1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,-1,1,0,0.6666666666666666,1,0,0,1,0,-1
0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,1,0,0.5,1,0,0,1,0,1
3.28,-1,1,1,1,1,1,0,-1,1,1,1,1,-1,0,1,-1,1,1,0,0.5,1,0,0,1,0,1
2.33,-1,1,-1,1,1,0,1,1,1,1,1,1,-1,0,1,-1,1,1,0,0.5,0,20,1,1,3,1
2.96,0,1,-1,1,-1,1,0,1,1,1,1,1,-1,0,1,-1,1,0,0,0.5,0,43,1,0,14,-1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0.25,0,60,1,0,15,-1
4.99,-1,1,1,1,0,-1,0,-1,1,1,1,1,1,0,1,1,1,1,0,0.625,0,59,1,1,2,1
0.0,-1,1,-1,-1,0,-1,0,1,1,1,1,1,1,-1,-1,-1,0,0,0,0.6,0,40,2,-1,58,-1
0.0,1,1,-1,-1,-1,0,0,-1,1,1,1,1,-1,-1,-1,-1,1,0,0,0.25,0,35,1,0,14,-1
1.61,1,1,-1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,16,-1
1.36,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.7692307692307693,1,0,0,1,0,-1
3.89,-1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,-1,1,0,0.5714285714285714,0,20,1,1,3,1
0.0,-1,1,-1,-1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.5,0,35,2,-1,20,-1
2.57,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,10,-1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
3.49,-1,1,1,1,-1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
2.52,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,13,-1
0.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,1,1,0,0.75,0,44,1,1,5,1
3.23,0,1,1,1,1,0,1,-1,1,1,1,1,-1,0,1,1,1,1,0,0.75,0,55,1,1,3,1
2.86,1,1,1,1,0,1,0,1,1,1,-1,1,1,0,1,-1,-1,1,0,0.75,1,0,0,1,0,-1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
0.0,0,1,1,1,1,1,1,-1,-1,1,1,1,-1,0,-1,-1,1,1,0,0.75,0,55,0,1,0,1
3.99,0,1,1,-1,-1,0,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.4,0,67,2,0,9,1
1.91,0,1,-1,1,0,0,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5555555555555556,0,56,0,1,0,1
1.9,0,1,-1,1,1,1,1,1,-1,1,1,1,-1,0,1,-1,1,1,0,0.625,1,0,0,1,0,1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,11,-1
2.76,1,1,1,1,1,1,0,-1,-1,1,1,1,-1,0,1,1,1,1,0,0.7142857142857143,1,0,0,1,0,1
2.73,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,15,-1
0.0,1,1,1,-1,-1,1,-1,0,1,1,1,1,1,-1,-1,-1,-1,1,0,0.5714285714285714,1,0,0,1,0,-1
3.24,0,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.4285714285714285,1,0,0,1,0,1
4.16,0,1,1,1,1,1,1,-1,-1,1,1,1,-1,0,1,1,1,1,0,0.4,0,20,1,1,3,1
0.0,1,1,-1,1,1,1,0,-1,-1,-1,1,1,1,-1,-1,-1,-1,0,0,0.6,0,25,1,-1,22,-1
2.93,1,1,1,1,0,1,0,1,1,-1,1,1,1,0,1,1,1,1,0,0.7142857142857143,0,20,1,1,3,1
0.0,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.6666666666666666,1,0,0,1,0,-1
2.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.5714285714285714,0,20,1,1,3,1
2.82,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,0,0,0,0.6,1,0,0,1,0,1
2.38,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,0,1,0,0.5,0,53,1,1,3,1
1.61,1,1,1,1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,0,0,0.5,0,20,1,1,3,1
3.46,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.625,0,20,1,1,3,1
2.16,1,1,-1,1,1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.6,0,20,1,1,3,1
4.57,-1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0,1,1,1,1,0,0.5714285714285714,0,20,1,1,3,1
2.49,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.4,0,53,1,0,14,-1
3.36,1,1,1,1,0,1,0,0,-1,1,1,1,1,0,1,1,1,1,0,0.6666666666666666,0,55,0,1,0,1
0.0,0,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.6,0,20,1,-1,36,-1
0.0,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,0,10,-1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,15,-1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.9,1,0,0,1,0,-1
0.0,0,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.6,0,16,1,-1,36,-1
2.4,-1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,-1,-1,1,0,0.6666666666666666,1,0,0,1,0,1
3.87,-1,1,1,1,-1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
5.13,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,1,-1,-1,1,0,0.8,1,0,0,1,0,-1
2.76,0,1,1,-1,-1,1,0,1,1,1,1,1,-1,0,1,1,0,1,0,0.625,1,0,0,1,0,1
0.0,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,0,0,0,0.5,0,35,1,0,10,-1
4.78,1,1,1,1,-1,1,0,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5714285714285714,0,57,1,1,1,-1
3.91,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,20,1,1,3,1
0.0,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,12,-1
1.41,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.625,1,0,0,1,0,-1
0.0,0,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.5,0,14,1,-1,36,-1
5.31,0,1,1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,0,1,0,0.6,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.4,0,53,1,-1,18,-1
0.0,1,1,1,1,1,-1,1,1,1,1,0,1,1,-1,-1,-1,1,1,0,0.5555555555555556,0,40,1,1,1,-1
0.0,0,1,-1,-1,-1,1,0,1,-1,1,1,1,1,-1,-1,-1,-1,0,0,0.75,0,20,1,-1,36,-1
2.69,0,1,1,-1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,0,0.6,0,38,1,0,8,1
1.87,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,19,-1
2.82,-1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.5714285714285714,0,20,1,1,3,1
0.0,0,1,1,1,1,1,0,1,-1,1,1,1,-1,0,-1,1,1,1,0,0.5714285714285714,0,20,1,1,3,1
0.0,1,1,-1,1,1,1,0,1,1,-1,1,1,1,-1,-1,-1,-1,0,0,0.5,0,26,1,-1,25,-1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
3.82,-1,1,1,1,0,0,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.7142857142857143,0,50,1,1,5,1
3.8,1,1,1,1,0,1,0,-1,1,1,1,1,-1,0,1,1,0,1,0,0.5,1,0,0,1,0,1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,12,-1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,15,-1
0.0,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,-1,0,0,0,0.5,0,55,1,1,6,-1
2.17,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.5,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,0.5,0,36,1,1,4,-1
3.16,-1,1,1,1,1,1,0,-1,-1,-1,1,1,1,0,1,1,1,1,0,0.6666666666666666,0,20,1,1,3,1
0.0,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0.6666666666666666,0,55,1,1,1,-1
0.0,1,1,1,1,1,1,0,1,1,-1,1,1,-1,0,-1,-1,0,1,0,0.5714285714285714,1,0,0,1,0,1
4.69,-1,1,1,1,-1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.7142857142857143,1,0,0,1,0,1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,0.6666666666666666,0,20,1,1,3,-1
3.81,1,1,-1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
2.37,-1,1,1,1,0,1,0,1,-1,1,1,1,-1,0,1,1,1,1,0,0.6,1,0,0,1,0,1
2.5,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,17,-1
4.83,0,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,0,0.4,0,20,1,1,3,1
5.56,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,0,0.7142857142857143,1,0,0,1,0,-1
4.12,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.7142857142857143,1,0,0,1,0,1
2.69,1,1,1,1,1,1,1,1,-1,1,1,1,-1,0,1,-1,0,1,0,0.6666666666666666,0,53,0,1,0,1
3.5,1,1,1,1,0,1,1,1,-1,1,1,1,1,0,1,-1,1,1,0,0.5714285714285714,1,0,0,1,0,1
1.65,-1,1,1,1,-1,1,-1,1,-1,1,1,1,-1,0,1,1,1,1,0,0.5714285714285714,0,20,1,1,3,1
5.37,0,1,1,1,0,1,0,1,1,1,1,1,-1,1,1,1,1,1,0,0.5714285714285714,1,0,0,1,0,1
4.94,1,1,1,1,0,1,0,-1,1,1,1,1,1,0,1,-1,1,1,0,0.6666666666666666,0,46,1,1,4,1
2.4,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,21,-1
8.64,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
2.57,1,1,1,-1,-1,1,0,-1,1,1,1,1,-1,0,1,-1,1,1,0,0.5,0,50,1,0,10,1
3.34,1,1,1,-1,-1,1,-1,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,0,60,1,1,3,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,0.5,0,36,1,1,4,-1
0.0,0,1,1,1,0,1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,0,0,0.6666666666666666,0,35,1,0,11,-1
2.46,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,12,-1
4.85,-1,1,1,1,1,1,0,1,-1,1,1,1,-1,0,1,1,1,1,0,0.6,1,0,0,1,0,1
4.9,-1,1,1,1,1,0,1,1,-1,1,1,1,-1,0,1,1,1,1,0,0.5714285714285714,0,20,1,1,3,1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.8333333333333334,1,0,0,1,0,-1
8.64,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
0.0,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,12,-1
2.4,1,1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,0,1,-1,1,1,0,0.5714285714285714,0,20,1,1,3,1
0.0,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,0,-1,0.0,0,51,1,-1,26,-1
5.38,-1,1,1,1,-1,1,0,1,-1,1,1,1,-1,1,1,1,1,1,0,0.5,1,0,0,1,0,1
0.0,1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0.5,0,53,1,0,11,-1
0.0,-1,1,1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,0,0,0.5,0,40,2,-1,64,-1
0.66,-1,1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,0,1,1,-1,1,0,0.5,0,20,1,1,3,1
1.47,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,16,-1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,1.0,1,0,0,1,0,-1
3.34,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.4,0,50,1,1,7,1
4.81,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,-1,1,0,0.5,0,20,1,1,3,1
1.62,0,1,1,1,0,0,0,1,1,1,1,1,-1,0,1,-1,1,1,0,0.5,0,36,1,1,4,1
1.49,0,1,-1,1,0,1,0,1,1,1,1,1,-1,0,1,-1,-1,1,0,0.6,0,20,1,1,3,1
2.56,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,-1,1,1,0,0.5,1,0,0,1,0,1
1.85,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.6,1,0,0,1,0,-1
0.0,1,1,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,-1,0,0,0.5,0,35,1,-1,21,-1
7.46,1,1,1,-1,0,1,0,0,1,1,1,1,-1,1,1,1,1,1,0,0.2857142857142857,-1,71,1,1,3,1
0.0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,0,0.5,0,43,1,0,14,-1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
0.88,1,1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,-1,1,0,0.5,1,0,0,1,0,1
2.17,1,1,1,1,1,1,0,-1,1,-1,1,1,-1,0,1,1,1,1,0,0.75,0,20,1,1,3,1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,12,-1
0.0,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.3333333333333333,0,56,1,1,5,-1
5.05,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,0.7142857142857143,0,20,1,1,3,1
5.12,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,0,0.6,0,20,1,1,3,1
0.0,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,-1,-1,-1,0,1,0,0.6666666666666666,0,36,1,0,13,-1
2.7,1,1,1,1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
0.0,-1,1,1,-1,0,1,0,0,-1,1,1,1,-1,0,-1,-1,1,1,0,0.5,0,53,0,1,0,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0.25,0,60,1,0,10,-1
4.29,1,1,-1,1,-1,1,0,1,-1,-1,1,1,-1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
5.79,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,0,0.7142857142857143,0,53,1,1,3,1
0.0,1,1,-1,1,-1,0,-1,1,1,1,1,1,1,-1,-1,1,0,1,0,0.25,0,60,1,0,13,-1
0.0,1,1,1,1,1,-1,1,0,-1,1,1,1,1,-1,-1,1,1,1,0,0.5,1,0,0,1,0,-1
0.0,1,1,-1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,-1,17,-1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,0,0.5,0,53,1,0,8,-1
1.78,0,1,-1,1,1,1,0,-1,1,1,1,1,-1,0,1,1,1,1,0,0.5714285714285714,1,0,0,1,0,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,-1,16,-1
3.85,0,1,1,1,0,1,0,0,-1,1,1,1,-1,0,1,1,1,1,0,0.3333333333333333,0,20,1,1,3,1
2.77,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,-1,1,1,0,0.6,0,53,1,1,3,1
3.86,1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,0,1,1,1,1,0,0.625,0,20,1,1,3,1
1.74,0,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.7142857142857143,1,0,0,1,0,1
